Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Allen_Brain_Atlas_up	Accessory olfactory bulb, granular layer	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	APC;PCBP3;GNG4;TSHZ1
Allen_Brain_Atlas_up	Accessory olfactory bulb, mitral layer	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	APC;PCBP3;GNG4;TSHZ1
Allen_Brain_Atlas_up	Main olfactory bulb, glomerular layer	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;VTN;PCBP3;GNG4
Allen_Brain_Atlas_up	Main olfactory bulb, inner plexiform layer	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;APC;PCBP3;GNG4
Allen_Brain_Atlas_up	Nucleus of reunions	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;GJA1;TIMP3;SLC6A11
Allen_Brain_Atlas_up	OB glomerular layer	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;VTN;PCBP3;GNG4
Allen_Brain_Atlas_up	OB mitral cell layer	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;APC;PCBP3;GNG4
Allen_Brain_Atlas_up	OB olfactory fiber layer	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;VTN;PCBP3;GNG4
Allen_Brain_Atlas_up	Paraventricular hypothalamic nucleus	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	Paraventricular hypothalamic nucleus, parvicellular division	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	Paraventricular hypothalamic nucleus, parvicellular division, anterior parvicellular part	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	core part of DTg	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;GJA1;FAM107A;SLC6A1
Allen_Brain_Atlas_up	external part of AOV	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	DLX1;PCBP3;GNG4;TSHZ1
Allen_Brain_Atlas_up	intermediate stratum of AOB	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	APC;PCBP3;GNG4;TSHZ1
Allen_Brain_Atlas_up	m2 part of paranigral nucleus	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;VTN;TIMP3;SLC6A1
Allen_Brain_Atlas_up	mantle zone of AOB	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	APC;PCBP3;GNG4;TSHZ1
Allen_Brain_Atlas_up	mantle zone of PPaA	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	GJA1;SNRNP70;SLC6A11;HAP1
Allen_Brain_Atlas_up	paraventricular nucleus, cap part	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	paraventricular nucleus, dorsal part	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	paraventricular nucleus, peduncular or principal part	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	peduncular paraventricular area of PHyA	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	GJA1;SNRNP70;SLC6A11;HAP1
Allen_Brain_Atlas_up	periventricular stratum of AOB	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	APC;PCBP3;GNG4;TSHZ1
Allen_Brain_Atlas_up	periventricular stratum of PPaA	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	superficial stratum of OB	4/301	0.0011484178263043	0.0261653034479607	0	0	9.812694849731889	66.425762989682	CLDN5;VTN;PCBP3;GNG4
Allen_Brain_Atlas_up	Accessory olfactory bulb	4/379	0.0026647253644221	0.0591148284791545	0	0	7.74083950617284	45.88502042510205	APC;PCBP3;GNG4;TSHZ1
Allen_Brain_Atlas_up	AOB, internal plexiform layer	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	APC;GNG4;TSHZ1
Allen_Brain_Atlas_up	AOB, outer plexiform layer	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	APC;PCBP3;GNG4
Allen_Brain_Atlas_up	Anterior hypothalamic nucleus, central part	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	upper dorsal perifornical nucleus	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	SNRNP70;SLC6A11;HAP1
Allen_Brain_Atlas_up	ventral pallium	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;PCBP3;GNG4
Allen_Brain_Atlas_up	External cuneate nucleus	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	VTN;FAM107A;TIMP3
Allen_Brain_Atlas_up	Hypothalamus	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	Lateral septal nucleus, ventral part	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;GJA1;HAP1
Allen_Brain_Atlas_up	Main olfactory bulb	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;PCBP3;GNG4
Allen_Brain_Atlas_up	Main olfactory bulb, outer plexiform layer	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;PCBP3;GNG4
Allen_Brain_Atlas_up	Medial preoptic area	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	Medial septal nucleus	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	NRIP3;HAP1;SLC6A1
Allen_Brain_Atlas_up	Nodulus (X), molecular layer	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	FAM107A;TIMP3;SGK1
Allen_Brain_Atlas_up	OB outer plexiform layer	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;PCBP3;GNG4
Allen_Brain_Atlas_up	Parabrachial nucleus, lateral division, dorsal lateral part	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	VTN;CADM3;FAM107A
Allen_Brain_Atlas_up	Paraventricular hypothalamic nucleus, magnocellular division	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;GJA1;HAP1
Allen_Brain_Atlas_up	Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;GJA1;HAP1
Allen_Brain_Atlas_up	Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;GJA1;HAP1
Allen_Brain_Atlas_up	Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, lateral zone	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;GJA1;HAP1
Allen_Brain_Atlas_up	Periventricular region	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	Subparaventricular zone	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;GJA1;HAP1
Allen_Brain_Atlas_up	alar part of peduncular hypothalamus	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	SNRNP70;SLC6A11;HAP1
Allen_Brain_Atlas_up	diagonal part of septum	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;HAP1;SLC6A1
Allen_Brain_Atlas_up	dorsal part of m2A	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	dorsal preisthmic part of periaqueductal gray	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	dorsal septopreoptic nucleus	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	intermediate stratum of OB	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;PCBP3;GNG4
Allen_Brain_Atlas_up	intermediate stratum of POH	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	intermediate stratum of PPaA	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	SNRNP70;SLC6A11;HAP1
Allen_Brain_Atlas_up	m1 part of paranigral nucleus	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;TIMP3;SLC6A1
Allen_Brain_Atlas_up	m1AD (DM) part of periaqueductal gray	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	mantle zone of DgSe	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;HAP1;SLC6A1
Allen_Brain_Atlas_up	mantle zone of OB	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;PCBP3;GNG4
Allen_Brain_Atlas_up	mantle zone of PO2	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	mantle zone of POH	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	mantle zone of m2AD	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	olfactory bulb, principal part	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;PCBP3;GNG4
Allen_Brain_Atlas_up	p1 portion of the paranigral nucleus	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	CLDN5;TIMP3;SLC6A1
Allen_Brain_Atlas_up	paraventricular nucleus, rostral part	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	periventricular stratum of PO1	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	periventricular stratum of PO2	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	periventricular stratum of m1AD	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	periventricular stratum of m2AD	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	posterior part of anterior hypothalamic nucleus	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	posterobasal nucleus, intermediate part	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	GJA1;SLC6A11;HAP1
Allen_Brain_Atlas_up	preopto-hypothalamic band	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	second (ventral) preoptic domain	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	superficial part of arcuate nucleus	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	DLX1;GNG4;TIMP3
Allen_Brain_Atlas_up	superficial stratum of AOB	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	APC;PCBP3;GNG4
Allen_Brain_Atlas_up	superficial stratum of DgSe	3/301	0.011110644799299	0.1064349268841939	0	0	7.072507190795782	31.82523307627982	NRIP3;HAP1;SLC6A1
Allen_Brain_Atlas_up	Ventral tegmental nucleus	3/391	0.0222328386875576	0.2105874495911358	0	0	5.407124447717231	20.58051522478325	NRIP3;SLC6A11;SLC6A1
Allen_Brain_Atlas_up	Dorsal tegmental nucleus	3/396	0.022979605380926	0.2152423037346743	0	0	5.336968375136314	20.137172505985784	CLDN5;FAM107A;SLC6A1
Allen_Brain_Atlas_up	Medial preoptic nucleus	3/410	0.025143411935957	0.2210057987617437	0	0	5.14970164970165	18.96717187148545	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	Bed nucleus of the anterior commissure	3/450	0.0319170289374156	0.2210057987617437	0	0	4.679290508149569	16.118357030460437	GJA1;TIMP3;HAP1
Allen_Brain_Atlas_up	Anterior hypothalamic nucleus	3/492	0.0399661303249274	0.2210057987617437	0	0	4.268185801928134	13.742375676477396	DLX1;SLC6A11;HAP1
Allen_Brain_Atlas_up	A4 noradrenergic cell group	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	GNG4;TIMP3
Allen_Brain_Atlas_up	AOB, glomerular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	APC;GNG4
Allen_Brain_Atlas_up	superficial stratum of THyB-I	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	DLX1;VTN
Allen_Brain_Atlas_up	superficial stratum of cerebellar hemisphere	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	superficial stratum of cerebellar vermis	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	superficial stratum of m2B	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	VTN;SLC6A1
Allen_Brain_Atlas_up	Ansiform lobule	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	superficial stratum of r1BL	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	VTN;TIMP3
Allen_Brain_Atlas_up	superficial stratum of r1BM	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	VTN;SLC6A1
Allen_Brain_Atlas_up	Anterior hypothalamic nucleus, posterior part	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	GJA1;HAP1
Allen_Brain_Atlas_up	superficial stratum of r5Lim	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	PCBP3;HTRA1
Allen_Brain_Atlas_up	Anterodorsal preoptic nucleus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	SLC6A11;HAP1
Allen_Brain_Atlas_up	Basic cell groups and regions	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	GNG4;FAM107A
Allen_Brain_Atlas_up	superficial stratum of the PBC	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	VTN;FAM107A
Allen_Brain_Atlas_up	telencephalic vesicle	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	SEC14L1;GNG4
Allen_Brain_Atlas_up	Bed nuclei of the stria terminalis, anterior division, fusiform nucleus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	HAP1;SLC6A1
Allen_Brain_Atlas_up	upper basal lateral hypothalamic area	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	MTSS1L;SLC6A11
Allen_Brain_Atlas_up	Central lateral nucleus of the thalamus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
Allen_Brain_Atlas_up	Central medial nucleus of the thalamus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
Allen_Brain_Atlas_up	Cerebellar cortex	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	ventral paracommissural tectal nucleus, m1 part	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	GJA1;HAP1
Allen_Brain_Atlas_up	Cerebellum	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	ventral part of PHyB	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	VTN;SLC6A11
Allen_Brain_Atlas_up	Cerebrum	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	SEC14L1;GNG4
Allen_Brain_Atlas_up	ventral posterior parvicellular nucleus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
Allen_Brain_Atlas_up	Copula pyramidis	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Copula pyramidis, granular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Copula pyramidis, molecular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	vertical nucleus of the diagonal band	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	HAP1;SLC6A1
Allen_Brain_Atlas_up	white matter of cerebellar vermis	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Crus 1, granular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Crus 2	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Crus 2, granular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Crus 2, molecular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Culmen	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Declive (VI)	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Declive (VI), granular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Declive (VI), molecular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Dorsomedial nucleus of the hypothalamus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	DLX1;HAP1
Allen_Brain_Atlas_up	Dorsomedial nucleus of the hypothalamus, anterior part	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	SLC6A11;HAP1
Allen_Brain_Atlas_up	Dorsomedial nucleus of the hypothalamus, posterior part	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	DLX1;HAP1
Allen_Brain_Atlas_up	Folium-tuber vermis (VII)	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Folium-tuber vermis (VII), granular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Folium-tuber vermis (VII), molecular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Hemispheric regions	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Hypothalamic lateral zone	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	SLC6A11;HAP1
Allen_Brain_Atlas_up	Hypothalamic medial zone	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	DLX1;SLC6A11
Allen_Brain_Atlas_up	Interanteromedial nucleus of the thalamus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
Allen_Brain_Atlas_up	Interbrain	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
Allen_Brain_Atlas_up	Intermediodorsal nucleus of the thalamus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
Allen_Brain_Atlas_up	Interpeduncular nucleus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	VTN;SLC6A1
Allen_Brain_Atlas_up	Intralaminar nuclei of the dorsal thalamus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
Allen_Brain_Atlas_up	Koelliker-Fuse nucleus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	VTN;FAM107A
Allen_Brain_Atlas_up	Lateral hypothalamic area	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	SLC6A11;HAP1
Allen_Brain_Atlas_up	Lateral preoptic area	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	HAP1;SLC6A1
Allen_Brain_Atlas_up	Lingula (I)	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	TIMP3;SGK1
Allen_Brain_Atlas_up	Lingula (I), molecular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	TIMP3;SGK1
Allen_Brain_Atlas_up	Lobules IV-V	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Lobules IV-V, granular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Lobules IV-V, molecular layer	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	CADM3;FAM107A
Allen_Brain_Atlas_up	Medial amygdalar nucleus, anterodorsal part	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	MTSS1L;HAP1
Allen_Brain_Atlas_up	Medial group of the dorsal thalamus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
Allen_Brain_Atlas_up	Medial preoptic nucleus, medial part	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	DLX1;HAP1
Allen_Brain_Atlas_up	Mediodorsal nucleus of thalamus	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
Allen_Brain_Atlas_up	Mediodorsal nucleus of the thalamus, central part	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
Allen_Brain_Atlas_up	Mediodorsal nucleus of the thalamus, lateral part	2/301	0.0789119162838492	0.2210057987617437	0	0	4.536962288086726	11.521266531137726	NRIP3;TIMP3
