Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2016	Regulation of actin cytoskeleton Homo sapiens hsa04810	2/214	0.0432478380134877	0.1838033115573228	0	0	6.427130774235524	20.186383977593543	PPP1CC;APC
KEGG_2016	Carbohydrate digestion and absorption Homo sapiens hsa04973	1/45	0.0674950115208685	0.2184415812387927	0	0	15.094696969696969	40.69079857995566	ATP1B2
KEGG_2016	Endocrine and other factor-regulated calcium reabsorption Homo sapiens hsa04961	1/47	0.0703901120585572	0.2184415812387927	0	0	14.43695652173913	38.311387316676615	ATP1B2
KEGG_2016	Mineral absorption Homo sapiens hsa04978	1/51	0.0761542411780185	0.2184415812387927	0	0	13.279333333333334	34.194210378566844	ATP1B2
KEGG_2016	Endometrial cancer Homo sapiens hsa05213	1/52	0.0775898601982381	0.2184415812387927	0	0	13.018300653594771	33.27892316228608	APC
KEGG_2016	Basal cell carcinoma Homo sapiens hsa05217	1/55	0.0818837757604707	0.2184415812387927	0	0	12.29320987654321	30.763197218330607	APC
KEGG_2016	Legionellosis Homo sapiens hsa05134	1/55	0.0818837757604707	0.2184415812387927	0	0	12.29320987654321	30.763197218330607	EEF1A2
KEGG_2016	mTOR signaling pathway Homo sapiens hsa04150	1/60	0.0889973510131811	0.2184415812387927	0	0	11.248587570621469	27.21200570122755	DDIT4
KEGG_2016	Colorectal cancer Homo sapiens hsa05210	1/62	0.091827821126534	0.2184415812387927	0	0	10.878688524590164	25.97656722459872	APC
KEGG_2016	Synaptic vesicle cycle Homo sapiens hsa04721	1/63	0.0932398628808903	0.2184415812387927	0	0	10.702688172043011	25.39298321204175	CPLX1
KEGG_2016	Long-term potentiation Homo sapiens hsa04720	1/66	0.0974632521020976	0.2184415812387927	0	0	10.207179487179488	23.765170565615563	PPP1CC
KEGG_2016	Amphetamine addiction Homo sapiens hsa05031	1/67	0.0988668134433671	0.2184415812387927	0	0	10.052020202020202	23.26019032662989	PPP1CC
KEGG_2016	Thyroid hormone synthesis Homo sapiens hsa04918	1/71	0.1044599655206584	0.2184415812387927	0	0	9.475714285714286	21.405177919492388	ATP1B2
KEGG_2016	Bile secretion Homo sapiens hsa04976	1/71	0.1044599655206584	0.2184415812387927	0	0	9.475714285714286	21.405177919492388	ATP1B2
KEGG_2016	Arrhythmogenic right ventricular cardiomyopathy (ARVC) Homo sapiens hsa05412	1/74	0.1086327674174716	0.2184415812387927	0	0	9.084931506849315	20.166569167475306	GJA1
KEGG_2016	Gastric acid secretion Homo sapiens hsa04971	1/74	0.1086327674174716	0.2184415812387927	0	0	9.084931506849315	20.166569167475306	ATP1B2
KEGG_2016	Cardiac muscle contraction Homo sapiens hsa04260	1/78	0.1141672437122831	0.2184415812387927	0	0	8.611255411255412	18.687206622741385	ATP1B2
KEGG_2016	Complement and coagulation cascades Homo sapiens hsa04610	1/79	0.1155456581169776	0.2184415812387927	0	0	8.500427350427351	18.344683169954745	VTN
KEGG_2016	ECM-receptor interaction Homo sapiens hsa04512	1/82	0.1196684585835898	0.2184415812387927	0	0	8.184362139917695	17.37564803201433	VTN
KEGG_2016	Insulin secretion Homo sapiens hsa04911	1/85	0.123772658199863	0.2184415812387927	0	0	7.890873015873016	16.486470413825213	ATP1B2
KEGG_2016	Pathways in cancer Homo sapiens hsa05200	2/397	0.1255694672739806	0.2184415812387927	0	0	3.417546922741161	7.091054950569865	APC;GNG4
KEGG_2016	Gap junction Homo sapiens hsa04540	1/88	0.1278583381345715	0.2184415812387927	0	0	7.617624521072797	15.668176630929226	GJA1
KEGG_2016	Salivary secretion Homo sapiens hsa04970	1/89	0.1292161299361437	0.2184415812387927	0	0	7.530681818181818	15.409799629222077	ATP1B2
KEGG_2016	Protein digestion and absorption Homo sapiens hsa04974	1/90	0.1305718759262102	0.2184415812387927	0	0	7.4456928838951315	15.158175594574578	ATP1B2
KEGG_2016	mRNA surveillance pathway Homo sapiens hsa03015	1/91	0.1319255791544341	0.2184415812387927	0	0	7.362592592592593	14.91305874036	PPP1CC
KEGG_2016	Morphine addiction Homo sapiens hsa05032	1/91	0.1319255791544341	0.2184415812387927	0	0	7.362592592592593	14.91305874036	GNG4
KEGG_2016	Circadian entrainment Homo sapiens hsa04713	1/95	0.1373200234032162	0.2184415812387927	0	0	7.047872340425532	13.993135693897646	GNG4
KEGG_2016	Pancreatic secretion Homo sapiens hsa04972	1/96	0.1386635571508699	0.2184415812387927	0	0	6.973333333333334	13.77724766471137	ATP1B2
KEGG_2016	Inflammatory mediator regulation of TRP channels Homo sapiens hsa04750	1/98	0.1413445525662776	0.2184415812387927	0	0	6.828865979381443	13.361050061201013	PPP1CC
KEGG_2016	Retrograde endocannabinoid signaling Homo sapiens hsa04723	1/101	0.1453509096429046	0.2196413745715002	0	0	6.623	12.773146899499723	GNG4
KEGG_2016	Insulin resistance Homo sapiens hsa04931	1/109	0.1559462895184921	0.2234801970007461	0	0	6.129938271604939	11.39091873922072	PPP1CC
KEGG_2016	Cholinergic synapse Homo sapiens hsa04725	1/111	0.1585752065631873	0.2234801970007461	0	0	6.017878787878788	11.08208211129878	GNG4
KEGG_2016	Serotonergic synapse Homo sapiens hsa04726	1/112	0.1598866918284124	0.2234801970007461	0	0	5.963363363363364	10.932573768600095	GNG4
KEGG_2016	Leukocyte transendothelial migration Homo sapiens hsa04670	1/118	0.1677141600275841	0.2234801970007461	0	0	5.655840455840456	10.098470200279683	CLDN5
KEGG_2016	Thyroid hormone signaling pathway Homo sapiens hsa04919	1/118	0.1677141600275841	0.2234801970007461	0	0	5.655840455840456	10.098470200279683	ATP1B2
KEGG_2016	Vascular smooth muscle contraction Homo sapiens hsa04270	1/120	0.1703075970571497	0.2234801970007461	0	0	5.560224089635854	9.842425570542432	PPP1CC
KEGG_2016	Platelet activation Homo sapiens hsa04611	1/122	0.172893212750497	0.2234801970007461	0	0	5.467768595041322	9.596377552221062	PPP1CC
KEGG_2016	Oocyte meiosis Homo sapiens hsa04114	1/123	0.1741830947211697	0.2234801970007461	0	0	5.422677595628415	9.476933088951569	PPP1CC
KEGG_2016	FoxO signaling pathway Homo sapiens hsa04068	1/133	0.1869753081714116	0.2247674044132142	0	0	5.009343434343434	8.399560435360442	SGK1
KEGG_2016	Hepatitis C Homo sapiens hsa05160	1/133	0.1869753081714116	0.2247674044132142	0	0	5.009343434343434	8.399560435360442	CLDN5
KEGG_2016	Spliceosome Homo sapiens hsa03040	1/134	0.1882439309773768	0.2247674044132142	0	0	4.971428571428572	8.302368498443832	SNRNP70
KEGG_2016	Tight junction Homo sapiens hsa04530	1/139	0.1945583644683707	0.2247674044132142	0	0	4.790096618357488	7.841498751053612	CLDN5
KEGG_2016	Insulin signaling pathway Homo sapiens hsa04910	1/139	0.1945583644683707	0.2247674044132142	0	0	4.790096618357488	7.841498751053612	PPP1CC
KEGG_2016	Wnt signaling pathway Homo sapiens hsa04310	1/142	0.1983241803646007	0.2247674044132142	0	0	4.687470449172577	7.58363490639918	APC
KEGG_2016	Signaling pathways regulating pluripotency of stem cells Homo sapiens hsa04550	1/142	0.1983241803646007	0.2247674044132142	0	0	4.687470449172577	7.58363490639918	APC
KEGG_2016	Oxytocin signaling pathway Homo sapiens hsa04921	1/158	0.2181225314622797	0.2431529858923773	0	0	4.206369426751593	6.405031588611805	PPP1CC
KEGG_2016	RNA transport Homo sapiens hsa03013	1/172	0.2350572527877332	0.2578047288639655	0	0	3.859259259259259	5.5879224614186125	EEF1A2
KEGG_2016	Herpes simplex infection Homo sapiens hsa05168	1/185	0.250464141594742	0.2686080935794003	0	0	3.5842391304347827	4.962162287075467	PPP1CC
KEGG_2016	Chemokine signaling pathway Homo sapiens hsa04062	1/187	0.2528076174864944	0.2686080935794003	0	0	3.545340501792115	4.875291621297504	GNG4
KEGG_2016	Huntington's disease Homo sapiens hsa05016	1/193	0.2597955796870106	0.2717861449033342	0	0	3.4335069444444444	4.627887319696958	HAP1
KEGG_2016	Ras signaling pathway Homo sapiens hsa04014	1/227	0.298215184138813	0.3072520079005952	0	0	2.911946902654867	3.5232809149482494	GNG4
KEGG_2016	HTLV-I infection Homo sapiens hsa05166	1/258	0.331557639406241	0.3326072635842853	0	0	2.5566796368352787	2.822455714549541	APC
KEGG_2016	Endocytosis Homo sapiens hsa04144	1/259	0.3326072635842853	0.3326072635842853	0	0	2.546640826873385	2.8033240740029006	KIF5A
