Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Allen_Brain_Atlas_down	parietal cortex	4/300	0.0011343795959112	0.0333438850919381	0	0	9.846346346346346	66.77466561077695	GJA1;PCBP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	r7 part of basolateral reticular formation	4/300	0.0011343795959112	0.0333438850919381	0	0	9.846346346346346	66.77466561077695	VTN;GJA1;ATP1B2;SLC6A1
Allen_Brain_Atlas_down	r8 part of basolateral reticular formation	4/300	0.0011343795959112	0.0333438850919381	0	0	9.846346346346346	66.77466561077695	VTN;GJA1;ATP1B2;SLC6A1
Allen_Brain_Atlas_down	superficial part of arcuate nucleus	4/300	0.0011343795959112	0.0333438850919381	0	0	9.846346346346346	66.77466561077695	TSHZ1;NRIP3;SGK1;CPLX1
Allen_Brain_Atlas_down	superficial stratum of PCx (cortical plate/marginal zone)	4/300	0.0011343795959112	0.0333438850919381	0	0	9.846346346346346	66.77466561077695	GJA1;PCBP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	Anteromedial visual area, layer 4	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	VTN;PCBP3;SLC6A11
Allen_Brain_Atlas_down	Basic cell groups and regions	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	KIF5A;SLC6A11;HAP1
Allen_Brain_Atlas_down	Cerebrum	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	KIF5A;SLC6A11;ATP1B2
Allen_Brain_Atlas_down	ventral part of THyB	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	TSHZ1;NRIP3;CPLX1
Allen_Brain_Atlas_down	Cortical amygdalar area, posterior part	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	CLDN5;KIF5A;SGK1
Allen_Brain_Atlas_down	Cortical amygdalar area, posterior part, lateral zone	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	CLDN5;KIF5A;SGK1
Allen_Brain_Atlas_down	Field CA2, pyramidal layer	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	KIF5A;SLC6A11;HAP1
Allen_Brain_Atlas_down	Gigantocellular reticular nucleus	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	GJA1;SNRNP70;FAM107A
Allen_Brain_Atlas_down	Intermediate reticular nucleus	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	SNRNP70;FAM107A;SLC6A1
Allen_Brain_Atlas_down	Islands of Calleja	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	CADM3;KIF5A;MTSS1L
Allen_Brain_Atlas_down	Lateral reticular nucleus	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	VTN;ATP1B2;SLC6A1
Allen_Brain_Atlas_down	Lateral reticular nucleus, magnocellular part	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	VTN;ATP1B2;SLC6A1
Allen_Brain_Atlas_down	Mediodorsal nucleus of the thalamus, lateral part	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	HTRA1;MTSS1L;SLC6A1
Allen_Brain_Atlas_down	Medulla, motor related	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	GJA1;SNRNP70;SLC6A1
Allen_Brain_Atlas_down	Mus musculus	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	KIF5A;SLC6A11;HAP1
Allen_Brain_Atlas_down	Olfactory tubercle	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	CADM3;KIF5A;MTSS1L
Allen_Brain_Atlas_down	Olfactory tubercle, pyramidal layer	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	CADM3;KIF5A;MTSS1L
Allen_Brain_Atlas_down	Paragigantocellular reticular nucleus, lateral part	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	VTN;GJA1;ATP1B2
Allen_Brain_Atlas_down	Periventricular hypothalamic nucleus, posterior part	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	TSHZ1;NRIP3;CPLX1
Allen_Brain_Atlas_down	Primary motor area	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	GJA1;TIMP3;SLC6A11
Allen_Brain_Atlas_down	Primary motor area, Layer 2/3	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	GJA1;EEF1A2;MTSS1L
Allen_Brain_Atlas_down	Primary somatosensory area	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	PCBP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	Primary somatosensory area, lower limb, layer 2/3	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	VTN;APC;SGK1
Allen_Brain_Atlas_down	Primary somatosensory area, trunk, layer 1	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	CLDN5;TSHZ1;EEF1A2
Allen_Brain_Atlas_down	Primary somatosensory area, trunk, layer 6b	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	TIMP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	Primary somatosensory area, upper limb	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	PCBP3;TIMP3;SLC6A11
Allen_Brain_Atlas_down	Primary somatosensory area, upper limb, layer 1	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	CLDN5;CADM3;TSHZ1
Allen_Brain_Atlas_down	Pyramus (VIII)	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	APC;SLC6A11;HAP1
Allen_Brain_Atlas_down	Pyramus (VIII), molecular layer	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	APC;SLC6A11;HAP1
Allen_Brain_Atlas_down	Retrosplenial area, dorsal part, layer 6a	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	PCBP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	Retrosplenial area, ventral part, layer 1	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	EEF1A2;SLC6A11;HAP1
Allen_Brain_Atlas_down	Retrosplenial area, ventral part, layer 2	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	EEF1A2;SLC6A11;HAP1
Allen_Brain_Atlas_down	Retrosplenial area, ventral part, layer 2/3	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	EEF1A2;SLC6A11;HAP1
Allen_Brain_Atlas_down	Retrosplenial area, ventral part, layer 6a	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	TIMP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	Simple lobule	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	APC;SLC6A11;HAP1
Allen_Brain_Atlas_down	Simple lobule, granular layer	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	APC;SLC6A11;HAP1
Allen_Brain_Atlas_down	Somatosensory areas	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	PCBP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	alar plate of p2 (alar thalamus)	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	HTRA1;MTSS1L;SLC6A1
Allen_Brain_Atlas_down	dorsal part of alar p2	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	DLX1;HTRA1;SLC6A1
Allen_Brain_Atlas_down	dorsal tier of thalamus	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	HTRA1;MTSS1L;SLC6A1
Allen_Brain_Atlas_down	habenula (old epithalamus)	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	DLX1;HTRA1;SLC6A1
Allen_Brain_Atlas_down	intermediate stratum of r8Lim	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	SNRNP70;FAM107A;SLC6A1
Allen_Brain_Atlas_down	intermediate stratum of r9BL	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	VTN;SNRNP70;SLC6A1
Allen_Brain_Atlas_down	lateral part of alar p2	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	HTRA1;MTSS1L;SLC6A1
Allen_Brain_Atlas_down	layer 1 of PCx	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	TSHZ1;EEF1A2;MTSS1L
Allen_Brain_Atlas_down	layer 2 of FCx	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	GJA1;EEF1A2;MTSS1L
Allen_Brain_Atlas_down	layer 2 of PCx	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	EEF1A2;MTSS1L;SGK1
Allen_Brain_Atlas_down	layer 3 of OCx	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	PCBP3;MTSS1L;SLC6A11
Allen_Brain_Atlas_down	layer 5 of PCx	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	PCBP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	layer 6 of PCx	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	PCBP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	mantle zone of DTTh	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	HTRA1;MTSS1L;SLC6A1
Allen_Brain_Atlas_down	mantle zone of Hb	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	DLX1;HTRA1;SLC6A1
Allen_Brain_Atlas_down	mantle zone of THyB-V	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	TSHZ1;NRIP3;CPLX1
Allen_Brain_Atlas_down	molecular layer of the DG	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	DLX1;KIF5A;SLC6A11
Allen_Brain_Atlas_down	neural plate	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	KIF5A;SLC6A11;HAP1
Allen_Brain_Atlas_down	periventricular stratum of Hb	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	DLX1;HTRA1;SLC6A1
Allen_Brain_Atlas_down	plexiform layer of TuStr	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	CADM3;KIF5A;MTSS1L
Allen_Brain_Atlas_down	prosomere 2	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	DLX1;HTRA1;SLC6A1
Allen_Brain_Atlas_down	r5 alar plate	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	SNRNP70;EEF1A2;SLC6A1
Allen_Brain_Atlas_down	r8 basal plate	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	VTN;GJA1;SLC6A1
Allen_Brain_Atlas_down	r8 part of ventral parvicellular reticular formation	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	SNRNP70;FAM107A;SLC6A1
Allen_Brain_Atlas_down	r9 basal plate	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	VTN;SNRNP70;SLC6A1
Allen_Brain_Atlas_down	r9 part of the basolateral reticular formation	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	VTN;SNRNP70;SLC6A1
Allen_Brain_Atlas_down	rhombomere 7	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	GJA1;SNRNP70;SLC6A1
Allen_Brain_Atlas_down	root	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	KIF5A;SLC6A11;HAP1
Allen_Brain_Atlas_down	sublayer 6a of PCx	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	TIMP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	sublayer 6b of PCx	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	TIMP3;SLC6A11;HAP1
Allen_Brain_Atlas_down	superficial stratum of DTTh	3/300	0.0110113532344561	0.1057526003705199	0	0	7.096681096681096	31.997717460548696	DLX1;GNG4;HAP1
Allen_Brain_Atlas_down	Field CA3, stratum oriens	3/366	0.0187040525830308	0.177412585722916	0	0	5.78689492325856	23.026142067244415	GNG4;KIF5A;SLC6A11
Allen_Brain_Atlas_down	Thalamus	3/367	0.0188386560097529	0.177412585722916	0	0	5.770702511773941	22.92033216369128	HTRA1;MTSS1L;SLC6A1
Allen_Brain_Atlas_down	Ventromedial hypothalamic nucleus	3/409	0.0249852925407831	0.2051416892771555	0	0	5.162649542575651	19.04742989843601	DDIT4;NRIP3;CPLX1
Allen_Brain_Atlas_down	Field CA2, stratum lacunosum-moleculare	3/426	0.0277478317872974	0.2051416892771555	0	0	4.950861195542046	17.746845038837396	KIF5A;SLC6A11;HAP1
Allen_Brain_Atlas_down	Fasciola cinerea	3/438	0.0297931050989901	0.2051416892771555	0	0	4.811330049261084	16.90450364888553	CADM3;KIF5A;SLC6A11
Allen_Brain_Atlas_down	Field CA2	3/452	0.0322786474361733	0.2051416892771555	0	0	4.657970092268533	15.992438530125137	KIF5A;SLC6A11;HAP1
Allen_Brain_Atlas_down	Field CA2, stratum radiatum	3/458	0.0333765602640591	0.2051416892771555	0	0	4.595133437990581	15.62300067274332	KIF5A;SLC6A11;HAP1
Allen_Brain_Atlas_down	superficial stratum of DG	3/596	0.0639016920150572	0.2051416892771555	0	0	3.5008431703204046	9.628752099548969	KIF5A;FAM107A;SLC6A11
Allen_Brain_Atlas_down	superficial stratum of Str	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;MTSS1L
Allen_Brain_Atlas_down	superficial stratum of THyB-V	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	NRIP3;CPLX1
Allen_Brain_Atlas_down	superficial stratum of cerebellar hemisphere	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	APC;HAP1
Allen_Brain_Atlas_down	Ammon's horn	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SLC6A11
Allen_Brain_Atlas_down	Ansiform lobule	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	APC;HAP1
Allen_Brain_Atlas_down	Anterior cingulate area, dorsal part, layer 1	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	EEF1A2;CPLX1
Allen_Brain_Atlas_down	Anterior group of the dorsal thalamus	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	HTRA1;SLC6A1
Allen_Brain_Atlas_down	superficial stratum of r5Ve	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	GNG4;SNRNP70
Allen_Brain_Atlas_down	superficial stratum of r6Co	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	GNG4;HAP1
Allen_Brain_Atlas_down	superficial stratum of r6Ve	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	GNG4;SNRNP70
Allen_Brain_Atlas_down	superficial stratum of r7BL	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	VTN;ATP1B2
Allen_Brain_Atlas_down	Anteromedial visual area, layer 2/3	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	VTN;SGK1
Allen_Brain_Atlas_down	superficial stratum of r7Co	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	EEF1A2;HAP1
Allen_Brain_Atlas_down	superficial stratum of r7Ve	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	GNG4;SNRNP70
Allen_Brain_Atlas_down	superficial stratum of r8BL	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	VTN;ATP1B2
Allen_Brain_Atlas_down	Arcuate hypothalamic nucleus	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	CADM3;CPLX1
Allen_Brain_Atlas_down	superficial stratum of r9BL	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	VTN;ATP1B2
Allen_Brain_Atlas_down	superficial stratum of the VAP	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SGK1
Allen_Brain_Atlas_down	telencephalic vesicle	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SLC6A11
Allen_Brain_Atlas_down	Caudoputamen	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SLC6A11
Allen_Brain_Atlas_down	Cochlear nucleus, subpedunclular granular region	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	GNG4;HAP1
Allen_Brain_Atlas_down	Cortical amygdalar area	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SGK1
Allen_Brain_Atlas_down	Cortical amygdalar area, anterior part	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;CPLX1
Allen_Brain_Atlas_down	ventral tuberomammillary nucleus, intermediate part (histaminergic)	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	TSHZ1;CPLX1
Allen_Brain_Atlas_down	Cortical amygdalar area, anterior part, layer 1	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;CPLX1
Allen_Brain_Atlas_down	ventral tuberomammillary nucleus, superficial part (histaminergic)	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	NRIP3;CPLX1
Allen_Brain_Atlas_down	ventrolateral part of VMH	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	NRIP3;CPLX1
Allen_Brain_Atlas_down	Cortical amygdalar area, posterior part, lateral zone, layer 1	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	CLDN5;KIF5A
Allen_Brain_Atlas_down	Cortical amygdalar area, posterior part, lateral zone, layer 2	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	CLDN5;KIF5A
Allen_Brain_Atlas_down	Cortical amygdalar area, posterior part, medial zone	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SGK1
Allen_Brain_Atlas_down	Cortical amygdalar area, posterior part, medial zone, layer 1	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SGK1
Allen_Brain_Atlas_down	ventromedial preoptic nucleus	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	CADM3;CPLX1
Allen_Brain_Atlas_down	Cortical amygdalar area, posterior part, medial zone, layer 2	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	CLDN5;KIF5A
Allen_Brain_Atlas_down	Cortical amygdalar area, posterior part, medial zone, layer 3	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SGK1
Allen_Brain_Atlas_down	Crus 1	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	APC;HAP1
Allen_Brain_Atlas_down	Crus 1, granular layer	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	APC;HAP1
Allen_Brain_Atlas_down	Crus 1, molecular layer	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	APC;HAP1
Allen_Brain_Atlas_down	Crus 2, molecular layer	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	APC;HAP1
Allen_Brain_Atlas_down	Declive (VI), molecular layer	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	APC;HAP1
Allen_Brain_Atlas_down	Dentate gyrus, granule cell layer	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SLC6A11
Allen_Brain_Atlas_down	Dentate gyrus, molecular layer	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SLC6A11
Allen_Brain_Atlas_down	Dentate gyrus, polymorph layer	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	KIF5A;SLC6A11
Allen_Brain_Atlas_down	Dorsal cochlear nucleus	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	GNG4;HAP1
Allen_Brain_Atlas_down	Epithalamus	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	HTRA1;SLC6A1
Allen_Brain_Atlas_down	External cuneate nucleus	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	GNG4;SNRNP70
Allen_Brain_Atlas_down	Fastigial nucleus	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	SNRNP70;HAP1
Allen_Brain_Atlas_down	Folium-tuber vermis (VII)	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	SLC6A11;HAP1
Allen_Brain_Atlas_down	Folium-tuber vermis (VII), granular layer	2/300	0.0784614089915718	0.2051416892771555	0	0	4.552418421661653	11.586580372222294	SLC6A11;HAP1
